Concordance,Frequency,Pmil,Verb,Count
survive the coronavirus,25,0.0004,survive,1
suggest that coronavirus,25,0.0004,suggest,1
loom coronavirus,25,0.0004,loom,1
flee the coronavirus,25,0.0004,flee,1
escape the coronavirus,25,0.0004,escape,1
develop a COVID-19,25,0.0004,develop,1
declare a coronavirus,25,0.0004,declare,1
confirm with COVID-19,25,0.0004,confirm,1
be the COVID-19,25,0.0004,be,1
address the COVID-19,25,0.0004,address,1
spread of COVID-19,24,0.00039,spread,1
put coronavirus,24,0.00039,put,1
prevent the COVID-19,24,0.00039,prevent,1
monitor the COVID-19,24,0.00039,monitor,1
identify the coronavirus,24,0.00039,identify,1
give coronavirus,24,0.00039,give,1
get a coronavirus,24,0.00039,get,1
beat coronavirus,24,0.00039,beat,1
battle a coronavirus,24,0.00039,battle,1
suggest coronavirus,23,0.00037,suggest,1
report any coronavirus,23,0.00037,report,1
prevent novel coronavirus,23,0.00037,prevent,1
label COVID-19,23,0.00037,label,1
house coronavirus,23,0.00037,house,1
halt the coronavirus,23,0.00037,halt,1
grapple with coronavirus,23,0.00037,grapple,1
experience coronavirus,23,0.00037,experience,1
defeat coronavirus,23,0.00037,defeat,1
create coronavirus,23,0.00037,create,1
control COVID-19,23,0.00037,control,1
be carry coronavirus,23,0.00037,be carry,2
assess coronavirus,23,0.00037,assess,1
surround the COVID-19,22,0.00036,surround,1
slow coronavirus,22,0.00036,slow,1
react to coronavirus,22,0.00036,react,1
overcome coronavirus,22,0.00036,overcome,1
mitigate the coronavirus,22,0.00036,mitigate,1
label the coronavirus,22,0.00036,label,1
ignore the coronavirus,22,0.00036,ignore,1
handle a coronavirus,22,0.00036,handle,1
grow COVID-19,22,0.00036,grow,1
find coronavirus,22,0.00036,find,1
fear of coronavirus,22,0.00036,fear,1
ensure the coronavirus,22,0.00036,ensure,1
contract novel coronavirus,22,0.00036,contract,1
classify the coronavirus,22,0.00036,classify,1
appoint a coronavirus,22,0.00036,appoint,1
suggest COVID-19,21,0.00034,suggest,1
stop COVID-19,21,0.00034,stop,1
scare of coronavirus,21,0.00034,scare,1
report [number] COVID-19,21,0.00034,report,1
rage coronavirus,21,0.00034,rage,1
provide coronavirus,21,0.00034,provide,1
protect against COVID-19,21,0.00034,protect,1
create the coronavirus,21,0.00034,create,1
close amid coronavirus,21,0.00034,close,1
carry COVID-19,21,0.00034,carry,1
be treat coronavirus,21,0.00034,be treat,2
assess the coronavirus,21,0.00034,assess,1
suggest that COVID-19,20,0.00032,suggest,1
report a coronavirus,20,0.00032,report,1
limit coronavirus,20,0.00032,limit,1
help coronavirus,20,0.00032,help,1
have have coronavirus,20,0.00032,have have,2
have any coronavirus,20,0.00032,have,1
find a coronavirus,20,0.00032,find,1
feel the coronavirus,20,0.00032,feel,1
estimate the coronavirus,20,0.00032,estimate,1
disrupt by coronavirus,20,0.00032,disrupt,1
designate COVID-19,20,0.00032,designate,1
cope with COVID-19,20,0.00032,cope,1
contaminate with coronavirus,20,0.00032,contaminate,1
confront coronavirus,20,0.00032,confront,1
come from coronavirus,20,0.00032,come,1
combat novel coronavirus,20,0.00032,combat,1
block coronavirus,20,0.00032,block,1
be confirm coronavirus,20,0.00032,be confirm,2
await coronavirus,20,0.00032,await,1
anticipate the coronavirus,20,0.00032,anticipate,1
acknowledge the coronavirus,20,0.00032,acknowledge,1
treat a coronavirus,19,0.00031,treat,1
tie to coronavirus,19,0.00031,tie,1
say no coronavirus,19,0.00031,say,1
read more coronavirus,19,0.00031,read,1
protect from coronavirus,19,0.00031,protect,1
politicize coronavirus,19,0.00031,politicize,1
pass the coronavirus,19,0.00031,pass,1
panic about coronavirus,19,0.00031,panic,1
make COVID-19,19,0.00031,make,1
link to COVID-19,19,0.00031,link,1
launch coronavirus,19,0.00031,launch,1
keep COVID-19,19,0.00031,keep,1
import coronavirus,19,0.00031,import,1
help combat coronavirus,19,0.00031,help combat,2
flee coronavirus,19,0.00031,flee,1
feel coronavirus,19,0.00031,feel,1
exhibit coronavirus,19,0.00031,exhibit,1
downplay coronavirus,19,0.00031,downplay,1
designate coronavirus,19,0.00031,designate,1
continue coronavirus,19,0.00031,continue,1
ask about coronavirus,19,0.00031,ask,1
add the coronavirus,19,0.00031,add,1
add coronavirus,19,0.00031,add,1
use for coronavirus,18,0.00029,use,1
transmit coronavirus,18,0.00029,transmit,1
suffer from COVID-19,18,0.00029,suffer,1
rule out coronavirus,18,0.00029,rule,1
report on coronavirus,18,0.00029,report,1
note that coronavirus,18,0.00029,note,1
monitor COVID-19,18,0.00029,monitor,1
let coronavirus,18,0.00029,let,1
fall on coronavirus,18,0.00029,fall,1
evacuate from coronavirus,18,0.00029,evacuate,1
drive by coronavirus,18,0.00029,drive,1
delay by coronavirus,18,0.00029,delay,1
compare coronavirus,18,0.00029,compare,1
claim that coronavirus,18,0.00029,claim,1
call the COVID-19,18,0.00029,call,1
warn that COVID-19,17,0.00027,warn,1
spread the COVID-19,17,0.00027,spread,1
spark coronavirus,17,0.00027,spark,1
pass coronavirus,17,0.00027,pass,1
manage COVID-19,17,0.00027,manage,1
leave the coronavirus,17,0.00027,leave,1
help with coronavirus,17,0.00027,help,1
handle COVID-19,17,0.00027,handle,1
guard against coronavirus,17,0.00027,guard,1
face a coronavirus,17,0.00027,face,1
exploit the coronavirus,17,0.00027,exploit,1
expect COVID-19,17,0.00027,expect,1
develop the coronavirus,17,0.00027,develop,1
deepen coronavirus,17,0.00027,deepen,1
count coronavirus,17,0.00027,count,1
consider coronavirus,17,0.00027,consider,1
assess for coronavirus,17,0.00027,assess,1
announce coronavirus,17,0.00027,announce,1
allow coronavirus,17,0.00027,allow,1
ward off coronavirus,16,0.00026000000000000003,ward,1
suspect with coronavirus,16,0.00026000000000000003,suspect,1
support coronavirus,16,0.00026000000000000003,support,1
spread new coronavirus,16,0.00026000000000000003,spread,1
show that coronavirus,16,0.00026000000000000003,show,1
reveal the coronavirus,16,0.00026000000000000003,reveal,1
refer to coronavirus,16,0.00026000000000000003,refer,1
link coronavirus,16,0.00026000000000000003,link,1
leave coronavirus,16,0.00026000000000000003,leave,1
indicate the coronavirus,16,0.00026000000000000003,indicate,1
have spread coronavirus,16,0.00026000000000000003,have spread,2
fight against COVID-19,16,0.00026000000000000003,fight,1
contact coronavirus,16,0.00026000000000000003,contact,1
believe that coronavirus,16,0.00026000000000000003,believe,1
beat the coronavirus,16,0.00026000000000000003,beat,1
watch coronavirus,15,0.00024,watch,1
suffer coronavirus,15,0.00024,suffer,1
study the coronavirus,15,0.00024,study,1
stand for coronavirus,15,0.00024,stand,1
see a coronavirus,15,0.00024,see,1
search for coronavirus,15,0.00024,search,1
run coronavirus,15,0.00024,run,1
reveal coronavirus,15,0.00024,reveal,1
record [number] coronavirus,15,0.00024,record,1
oversee the coronavirus,15,0.00024,oversee,1
offset the coronavirus,15,0.00024,offset,1
name coronavirus,15,0.00024,name,1
mock coronavirus,15,0.00024,mock,1
manage the COVID-19,15,0.00024,manage,1
linger coronavirus,15,0.00024,linger,1
know that coronavirus,15,0.00024,know,1
issue coronavirus,15,0.00024,issue,1
hit with coronavirus,15,0.00024,hit,1
help treat coronavirus,15,0.00024,help treat,2
happen with coronavirus,15,0.00024,happen,1
grip by coronavirus,15,0.00024,grip,1
exploit coronavirus,15,0.00024,exploit,1
eradicate the coronavirus,15,0.00024,eradicate,1
display coronavirus,15,0.00024,display,1
discuss COVID-19,15,0.00024,discuss,1
control the COVID-19,15,0.00024,control,1
be novel coronavirus,15,0.00024,be,1
be no COVID-19,15,0.00024,be,1
be another coronavirus,15,0.00024,be,1
announce the coronavirus,15,0.00024,announce,1
use COVID-19,14,0.00023,use,1
track COVID-19,14,0.00023,track,1
think about coronavirus,14,0.00023,think,1
stem coronavirus,14,0.00023,stem,1
spiral coronavirus,14,0.00023,spiral,1
speak about coronavirus,14,0.00023,speak,1
solve the coronavirus,14,0.00023,solve,1
show possible coronavirus,14,0.00023,show,1
show no coronavirus,14,0.00023,show,1
show COVID-19,14,0.00023,show,1
share coronavirus,14,0.00023,share,1
set up coronavirus,14,0.00023,set,1
"search "" coronavirus",14,0.00023,search,1
say novel coronavirus,14,0.00023,say,1
reduce coronavirus,14,0.00023,reduce,1
recover COVID-19,14,0.00023,recover,1
predate the coronavirus,14,0.00023,predate,1
name the coronavirus,14,0.00023,name,1
mutate coronavirus,14,0.00023,mutate,1
isolate the coronavirus,14,0.00023,isolate,1
identify COVID-19,14,0.00023,identify,1
handle the COVID-19,14,0.00023,handle,1
find the coronavirus,14,0.00023,find,1
do coronavirus,14,0.00023,do,1
designate for coronavirus,14,0.00023,designate,1
describe coronavirus,14,0.00023,describe,1
declare novel coronavirus,14,0.00023,declare,1
confirm as coronavirus,14,0.00023,confirm,1
care for coronavirus,14,0.00023,care,1
believe COVID-19,14,0.00023,believe,1
be on coronavirus,14,0.00023,be,1
be more coronavirus,14,0.00023,be,1
be a COVID-19,14,0.00023,be,1
battle COVID-19,14,0.00023,battle,1
announce a coronavirus,14,0.00023,announce,1
aid coronavirus,14,0.00023,aid,1
worry the coronavirus,13,0.00021,worry,1
warn over coronavirus,13,0.00021,warn,1
want the coronavirus,13,0.00021,want,1
treat the COVID-19,13,0.00021,treat,1
tackle the COVID-19,13,0.00021,tackle,1
study coronavirus,13,0.00021,study,1
spread Wuhan coronavirus,13,0.00021,spread,1
show that COVID-19,13,0.00021,show,1
shake off coronavirus,13,0.00021,shake,1
see COVID-19,13,0.00021,see,1
regard novel coronavirus,13,0.00021,regard,1
panic over coronavirus,13,0.00021,panic,1
note that COVID-19,13,0.00021,note,1
look like coronavirus,13,0.00021,look,1
ignore coronavirus,13,0.00021,ignore,1
hold coronavirus,13,0.00021,hold,1
grow the coronavirus,13,0.00021,grow,1
discharge coronavirus,13,0.00021,discharge,1
declare the COVID-19,13,0.00021,declare,1
cure COVID-19,13,0.00021,cure,1
cancel as coronavirus,13,0.00021,cancel,1
call novel coronavirus,13,0.00021,call,1
burgeon coronavirus,13,0.00021,burgeon,1
become a coronavirus,13,0.00021,become,1
be use coronavirus,13,0.00021,be use,2
be monitor coronavirus,13,0.00021,be monitor,2
be for coronavirus,13,0.00021,be,1
aid the coronavirus,13,0.00021,aid,1
admit the coronavirus,13,0.00021,admit,1
add that coronavirus,13,0.00021,add,1
weigh coronavirus,12,0.00019,weigh,1
update coronavirus,12,0.00019,update,1
threaten by coronavirus,12,0.00019,threaten,1
test suspected coronavirus,12,0.00019,test,1
term COVID-19,12,0.00019,term,1
survive coronavirus,12,0.00019,survive,1
struggle with coronavirus,12,0.00019,struggle,1
state that coronavirus,12,0.00019,state,1
spark by coronavirus,12,0.00019,spark,1
say about coronavirus,12,0.00019,say,1
say Wuhan coronavirus,12,0.00019,say,1
rise as coronavirus,12,0.00019,rise,1
return from coronavirus,12,0.00019,return,1
result from coronavirus,12,0.00019,result,1
report that coronavirus,12,0.00019,report,1
report more coronavirus,12,0.00019,report,1
pertain to coronavirus,12,0.00019,pertain,1
panick about coronavirus,12,0.00019,panick,1
mock the coronavirus,12,0.00019,mock,1
mean coronavirus,12,0.00019,mean,1
make a coronavirus,12,0.00019,make,1
learn about COVID-19,12,0.00019,learn,1
launch a coronavirus,12,0.00019,launch,1
kill [number] coronavirus,12,0.00019,kill,1
join the coronavirus,12,0.00019,join,1
isolate coronavirus,12,0.00019,isolate,1
hear of coronavirus,12,0.00019,hear,1
have develop coronavirus,12,0.00019,have develop,2
fight a coronavirus,12,0.00019,fight,1
extend coronavirus,12,0.00019,extend,1
evolve COVID-19,12,0.00019,evolve,1
eradicate coronavirus,12,0.00019,eradicate,1
document coronavirus,12,0.00019,document,1
do COVID-19,12,0.00019,do,1
block the coronavirus,12,0.00019,block,1
be this coronavirus,12,0.00019,be,1
be rename COVID-19,12,0.00019,be rename,2
be not COVID-19,12,0.00019,be,1
be handle coronavirus,12,0.00019,be handle,2
be [number] COVID-19,12,0.00019,be,1
acquire coronavirus,12,0.00019,acquire,1
visit coronavirus,11,0.00018,visit,1
violate coronavirus,11,0.00018,violate,1
tumble as coronavirus,11,0.00018,tumble,1
trigger by coronavirus,11,0.00018,trigger,1
think this coronavirus,11,0.00018,think,1
test COVID-19,11,0.00018,test,1
target COVID-19,11,0.00018,target,1
take COVID-19,11,0.00018,take,1
tackle novel coronavirus,11,0.00018,tackle,1
suspect a coronavirus,11,0.00018,suspect,1
strike by coronavirus,11,0.00018,strike,1
stem from coronavirus,11,0.00018,stem,1
say China coronavirus,11,0.00018,say,1
release from coronavirus,11,0.00018,release,1
reel from coronavirus,11,0.00018,reel,1
recover novel coronavirus,11,0.00018,recover,1
raise the coronavirus,11,0.00018,raise,1
produce a coronavirus,11,0.00018,produce,1
mitigate coronavirus,11,0.00018,mitigate,1
mishandle the coronavirus,11,0.00018,mishandle,1
insist the coronavirus,11,0.00018,insist,1
help the coronavirus,11,0.00018,help,1
have warn coronavirus,11,0.00018,have warn,2
handle of coronavirus,11,0.00018,handle,1
grow novel coronavirus,11,0.00018,grow,1
follow COVID-19,11,0.00018,follow,1
evaluate for coronavirus,11,0.00018,evaluate,1
establish a coronavirus,11,0.00018,establish,1
eliminate the coronavirus,11,0.00018,eliminate,1
drop on coronavirus,11,0.00018,drop,1
diagnose novel coronavirus,11,0.00018,diagnose,1
develop novel coronavirus,11,0.00018,develop,1
detect with coronavirus,11,0.00018,detect,1
designate the coronavirus,11,0.00018,designate,1
deem the coronavirus,11,0.00018,deem,1
come to COVID-19,11,0.00018,come,1
catch the COVID-19,11,0.00018,catch,1
calm coronavirus,11,0.00018,calm,1
believe that COVID-19,11,0.00018,believe,1
be in coronavirus,11,0.00018,be,1
be how coronavirus,11,0.00018,be,1
attribute to coronavirus,11,0.00018,attribute,1
assume coronavirus,11,0.00018,assume,1
