Concordance,Frequency,Pmil,Verb,Count
manage the COVID-19,242,0.00391,manage,1
show COVID-19,241,0.0039,show,1
break coronavirus,241,0.0039,break,1
have a coronavirus,240,0.0038799999999999998,have,1
offer COVID-19,239,0.00387,offer,1
breach coronavirus,239,0.00387,breach,1
breach COVID-19,239,0.00387,breach,1
beat COVID-19,239,0.00387,beat,1
navigate the COVID-19,234,0.0037799999999999995,navigate,1
take the coronavirus,230,0.00372,take,1
expose to coronavirus,230,0.00372,expose,1
take a coronavirus,229,0.0037,take,1
say . COVID-19,227,0.00367,say,1
give COVID-19,227,0.00367,give,1
record [number] coronavirus,225,0.00364,record,1
contain coronavirus,221,0.0035700000000000007,contain,1
keep the coronavirus,220,0.0035600000000000002,keep,1
focus on COVID-19,219,0.0035399999999999997,focus,1
support COVID-19,218,0.0035299999999999997,support,1
give the coronavirus,218,0.0035299999999999997,give,1
cite the coronavirus,214,0.00346,cite,1
use the COVID-19,213,0.00344,use,1
declare COVID-19,210,0.0034,declare,1
tackle the COVID-19,209,0.0033799999999999998,tackle,1
bring COVID-19,209,0.0033799999999999998,bring,1
treat for COVID-19,206,0.0033299999999999996,treat,1
develop a coronavirus,206,0.0033299999999999996,develop,1
survive the coronavirus,205,0.0033200000000000005,survive,1
battle coronavirus,204,0.0033,battle,1
increase coronavirus,203,0.00328,increase,1
manage the coronavirus,201,0.00325,manage,1
defeat COVID-19,200,0.00323,defeat,1
weather the COVID-19,199,0.00322,weather,1
cope with COVID-19,198,0.0032,cope,1
curb COVID-19,197,0.0031899999999999997,curb,1
receive COVID-19,195,0.00315,receive,1
curb the coronavirus,194,0.00314,curb,1
avoid COVID-19,194,0.00314,avoid,1
call COVID-19,193,0.00312,call,1
include the coronavirus,191,0.00309,include,1
include the COVID-19,191,0.00309,include,1
hit by coronavirus,190,0.00307,hit,1
monitor COVID-19,189,0.0030600000000000002,monitor,1
find COVID-19,189,0.0030600000000000002,find,1
battle the COVID-19,189,0.0030600000000000002,battle,1
concern about COVID-19,188,0.0030399999999999997,concern,1
live with COVID-19,184,0.00298,live,1
break COVID-19,184,0.00298,break,1
take the COVID-19,183,0.00296,take,1
know COVID-19,183,0.00296,know,1
enforce COVID-19,182,0.00294,enforce,1
be [number] coronavirus,182,0.00294,be,1
owe to COVID-19,181,0.00293,owe,1
cure COVID-19,180,0.0029100000000000003,cure,1
weather the coronavirus,172,0.00278,weather,1
have the COVID-19,172,0.00278,have,1
take coronavirus,170,0.00275,take,1
be that COVID-19,170,0.00275,be,1
discuss COVID-19,169,0.0027300000000000002,discuss,1
think COVID-19,167,0.0027,think,1
tackle coronavirus,167,0.0027,tackle,1
believe COVID-19,166,0.00268,believe,1
detect coronavirus,165,0.00267,detect,1
do COVID-19,164,0.00265,do,1
regard coronavirus,163,0.00264,regard,1
arise from COVID-19,163,0.00264,arise,1
mitigate COVID-19,162,0.00262,mitigate,1
rage coronavirus,161,0.0026,rage,1
control the COVID-19,161,0.0026,control,1
screen for COVID-19,160,0.00259,screen,1
diagnose COVID-19,160,0.00259,diagnose,1
be no COVID-19,159,0.00257,be,1
include coronavirus,158,0.00256,include,1
cover COVID-19,158,0.00256,cover,1
suspect COVID-19,157,0.0025399999999999997,suspect,1
cite coronavirus,157,0.0025399999999999997,cite,1
drive by COVID-19,155,0.00251,drive,1
be before COVID-19,154,0.00249,be,1
fight against COVID-19,153,0.00247,fight,1
exacerbate by COVID-19,151,0.00244,exacerbate,1
overcome COVID-19,150,0.00243,overcome,1
stop the coronavirus,149,0.0024100000000000002,stop,1
know that COVID-19,149,0.0024100000000000002,know,1
implement COVID-19,149,0.0024100000000000002,implement,1
note that COVID-19,147,0.00238,note,1
monitor the COVID-19,147,0.00238,monitor,1
keep coronavirus,147,0.00238,keep,1
prevent the coronavirus,146,0.00236,prevent,1
identify COVID-19,146,0.00236,identify,1
develop coronavirus,145,0.00234,develop,1
link to coronavirus,143,0.00231,link,1
believe the coronavirus,143,0.00231,believe,1
succumb to coronavirus,142,0.0023,succumb,1
face COVID-19,142,0.0023,face,1
bring the coronavirus,142,0.0023,bring,1
post COVID-19,141,0.00228,post,1
test coronavirus,140,0.0022600000000000003,test,1
face the COVID-19,140,0.0022600000000000003,face,1
treat the coronavirus,137,0.0022199999999999998,treat,1
recover coronavirus,136,0.0022,recover,1
worsen coronavirus,134,0.00217,worsen,1
transmit coronavirus,133,0.00215,transmit,1
lose to COVID-19,133,0.00215,lose,1
care for COVID-19,133,0.00215,care,1
involve COVID-19,132,0.00213,involve,1
defeat the coronavirus,132,0.00213,defeat,1
grow coronavirus,131,0.00212,grow,1
expect COVID-19,131,0.00212,expect,1
transmit the coronavirus,130,0.0021,transmit,1
violate coronavirus,128,0.00207,violate,1
know about COVID-19,128,0.00207,know,1
use coronavirus,127,0.00205,use,1
adapt to COVID-19,127,0.00205,adapt,1
show that COVID-19,126,0.0020399999999999997,show,1
have have coronavirus,126,0.0020399999999999997,have have,2
help COVID-19,125,0.00202,help,1
navigate COVID-19,124,0.00201,navigate,1
die with coronavirus,124,0.00201,die,1
receive a COVID-19,123,0.00199,receive,1
evolve COVID-19,123,0.00199,evolve,1
discuss the coronavirus,123,0.00199,discuss,1
survive the COVID-19,122,0.00197,survive,1
die with COVID-19,122,0.00197,die,1
update COVID-19,121,0.00196,update,1
ease COVID-19,121,0.00196,ease,1
meet COVID-19,120,0.0019399999999999999,meet,1
undergo coronavirus,119,0.0019199999999999998,undergo,1
undergo a COVID-19,119,0.0019199999999999998,undergo,1
think the coronavirus,119,0.0019199999999999998,think,1
show coronavirus,119,0.0019199999999999998,show,1
release COVID-19,119,0.0019199999999999998,release,1
consider the COVID-19,119,0.0019199999999999998,consider,1
believe that COVID-19,119,0.0019199999999999998,believe,1
suggest that COVID-19,116,0.0018800000000000002,suggest,1
grow COVID-19,116,0.0018800000000000002,grow,1
extend coronavirus,116,0.0018800000000000002,extend,1
flout coronavirus,115,0.00186,flout,1
curb coronavirus,115,0.00186,curb,1
stop coronavirus,114,0.0018399999999999998,stop,1
impact by coronavirus,114,0.0018399999999999998,impact,1
surge coronavirus,113,0.00183,surge,1
observe COVID-19,113,0.00183,observe,1
launch COVID-19,112,0.0018100000000000002,launch,1
be no coronavirus,112,0.0018100000000000002,be,1
kill the coronavirus,111,0.0018,kill,1
beat coronavirus,111,0.0018,beat,1
improve COVID-19,110,0.0017800000000000001,improve,1
get the COVID-19,110,0.0017800000000000001,get,1
approve COVID-19,110,0.0017800000000000001,approve,1
handle coronavirus,109,0.00176,handle,1
do with COVID-19,109,0.00176,do,1
create a COVID-19,109,0.00176,create,1
come COVID-19,109,0.00176,come,1
cite the COVID-19,109,0.00176,cite,1
worsen COVID-19,108,0.00175,worsen,1
navigate the coronavirus,108,0.00175,navigate,1
trigger by COVID-19,107,0.00173,trigger,1
expand COVID-19,107,0.00173,expand,1
control coronavirus,107,0.00173,control,1
confirm [number] COVID-19,107,0.00173,confirm,1
concern COVID-19,107,0.00173,concern,1
use for COVID-19,106,0.0017100000000000001,use,1
talk about COVID-19,106,0.0017100000000000001,talk,1
know coronavirus,106,0.0017100000000000001,know,1
be not COVID-19,106,0.0017100000000000001,be,1
tie to COVID-19,105,0.0017,tie,1
stem from COVID-19,105,0.0017,stem,1
see coronavirus,105,0.0017,see,1
provide coronavirus,105,0.0017,provide,1
know as COVID-19,105,0.0017,know,1
flout COVID-19,105,0.0017,flout,1
ease coronavirus,105,0.0017,ease,1
contract the COVID-19,105,0.0017,contract,1
confirm positive COVID-19,105,0.0017,confirm,1
come to coronavirus,105,0.0017,come,1
base on COVID-19,105,0.0017,base,1
allow COVID-19,105,0.0017,allow,1
track coronavirus,104,0.00168,track,1
have [number] coronavirus,104,0.00168,have,1
worry about COVID-19,102,0.00165,worry,1
require COVID-19,102,0.00165,require,1
overcome the COVID-19,102,0.00165,overcome,1
kill coronavirus,102,0.00165,kill,1
overcome the coronavirus,101,0.0016300000000000002,overcome,1
make coronavirus,101,0.0016300000000000002,make,1
help fight COVID-19,101,0.0016300000000000002,help fight,2
confirm with COVID-19,101,0.0016300000000000002,confirm,1
approve a coronavirus,101,0.0016300000000000002,approve,1
reduce coronavirus,100,0.00162,reduce,1
blame COVID-19,100,0.00162,blame,1
impose by COVID-19,99,0.0016,impose,1
experience coronavirus,99,0.0016,experience,1
find coronavirus,98,0.00158,find,1
ensure COVID-19,98,0.00158,ensure,1
let COVID-19,97,0.00157,let,1
eliminate COVID-19,97,0.00157,eliminate,1
blame the coronavirus,97,0.00157,blame,1
say that coronavirus,96,0.00155,say,1
support the COVID-19,95,0.0015400000000000001,support,1
pertain to COVID-19,95,0.0015400000000000001,pertain,1
enforce coronavirus,95,0.0015400000000000001,enforce,1
consider COVID-19,95,0.0015400000000000001,consider,1
call the coronavirus,95,0.0015400000000000001,call,1
beat the coronavirus,95,0.0015400000000000001,beat,1
work on COVID-19,94,0.0015199999999999999,work,1
suffer from coronavirus,94,0.0015199999999999999,suffer,1
spread of COVID-19,94,0.0015199999999999999,spread,1
respond to coronavirus,94,0.0015199999999999999,respond,1
comply with coronavirus,94,0.0015199999999999999,comply,1
produce COVID-19,93,0.0015,produce,1
kill by COVID-19,93,0.0015,kill,1
grapple with COVID-19,93,0.0015,grapple,1
disrupt by COVID-19,93,0.0015,disrupt,1
conduct [number] COVID-19,93,0.0015,conduct,1
cause the COVID-19,93,0.0015,cause,1
have test COVID-19,92,0.00149,have test,2
see the COVID-19,91,0.00147,see,1
hospitalize with coronavirus,91,0.00147,hospitalize,1
follow a COVID-19,91,0.00147,follow,1
extend COVID-19,91,0.00147,extend,1
bring by COVID-19,91,0.00147,bring,1
kill COVID-19,90,0.00146,kill,1
curb the COVID-19,90,0.00146,curb,1
avoid coronavirus,90,0.00146,avoid,1
rage COVID-19,89,0.00144,rage,1
offer free COVID-19,89,0.00144,offer,1
be battle COVID-19,89,0.00144,be battle,2
struggle with COVID-19,88,0.0014199999999999998,struggle,1
help with COVID-19,88,0.0014199999999999998,help,1
exhibit COVID-19,88,0.0014199999999999998,exhibit,1
limit COVID-19,87,0.00141,limit,1
violate the COVID-19,86,0.00139,violate,1
see the coronavirus,86,0.00139,see,1
announce COVID-19,86,0.00139,announce,1
hospitalize coronavirus,85,0.00137,hospitalize,1
add COVID-19,85,0.00137,add,1
report positive COVID-19,84,0.0013599999999999999,report,1
happen with COVID-19,84,0.0013599999999999999,happen,1
designate COVID-19,84,0.0013599999999999999,designate,1
protect against coronavirus,83,0.00134,protect,1
pass COVID-19,83,0.00134,pass,1
infect by coronavirus,83,0.00134,infect,1
follow a coronavirus,83,0.00134,follow,1
create COVID-19,83,0.00134,create,1
cause coronavirus,83,0.00134,cause,1
carry COVID-19,83,0.00134,carry,1
believe the COVID-19,83,0.00134,believe,1
associate with coronavirus,83,0.00134,associate,1
observe the COVID-19,82,0.00133,observe,1
acquire COVID-19,82,0.00133,acquire,1
surpass [number] coronavirus,81,0.00131,surpass,1
emerge from COVID-19,81,0.00131,emerge,1
refer to COVID-19,80,0.0012900000000000001,refer,1
receive coronavirus,80,0.0012900000000000001,receive,1
prepare for COVID-19,80,0.0012900000000000001,prepare,1
understand COVID-19,79,0.00128,understand,1
follow all COVID-19,79,0.00128,follow,1
suggest COVID-19,78,0.00126,suggest,1
remain COVID-19,78,0.00126,remain,1
consider the coronavirus,78,0.00126,consider,1
conduct [number] coronavirus,78,0.00126,conduct,1
come the coronavirus,78,0.00126,come,1
have any COVID-19,77,0.00125,have,1
cause the coronavirus,77,0.00125,cause,1
carry the coronavirus,77,0.00125,carry,1
ravage COVID-19,76,0.00123,ravage,1
predict COVID-19,76,0.00123,predict,1
mandate COVID-19,76,0.00123,mandate,1
launch a COVID-19,76,0.00123,launch,1
flatten the COVID-19,76,0.00123,flatten,1
detect the coronavirus,76,0.00123,detect,1
delay by COVID-19,76,0.00123,delay,1
approve a COVID-19,76,0.00123,approve,1
ignore COVID-19,75,0.00121,ignore,1
import COVID-19,74,0.0012,import,1
be use COVID-19,74,0.0012,be use,2
survive coronavirus,73,0.00118,survive,1
maintain COVID-19,73,0.00118,maintain,1
learn about COVID-19,73,0.00118,learn,1
have no COVID-19,73,0.00118,have,1
declare the coronavirus,73,0.00118,declare,1
accept COVID-19,73,0.00118,accept,1
surpass [number] COVID-19,72,0.00116,surpass,1
find that COVID-19,72,0.00116,find,1
face the coronavirus,72,0.00116,face,1
eradicate COVID-19,72,0.00116,eradicate,1
defeat coronavirus,72,0.00116,defeat,1
confirm [number] coronavirus,72,0.00116,confirm,1
accelerate by COVID-19,72,0.00116,accelerate,1
share COVID-19,71,0.00115,share,1
pose by coronavirus,71,0.00115,pose,1
perform COVID-19,71,0.00115,perform,1
look at COVID-19,71,0.00115,look,1
go through COVID-19,71,0.00115,go,1
confront the coronavirus,71,0.00115,confront,1
review the COVID-19,70,0.0011300000000000001,review,1
mention COVID-19,70,0.0011300000000000001,mention,1
allow the coronavirus,70,0.0011300000000000001,allow,1
report a COVID-19,69,0.00112,report,1
list COVID-19,69,0.00112,list,1
let the coronavirus,69,0.00112,let,1
conduct coronavirus,69,0.00112,conduct,1
call coronavirus,69,0.00112,call,1
be experience COVID-19,69,0.00112,be experience,2
keep the COVID-19,68,0.0011,keep,1
ignore coronavirus,68,0.0011,ignore,1
exclude COVID-19,68,0.0011,exclude,1
be test COVID-19,68,0.0011,be test,2
update its COVID-19,67,0.00108,update,1
register [number] COVID-19,67,0.00108,register,1
process COVID-19,67,0.00108,process,1
lead COVID-19,67,0.00108,lead,1
give coronavirus,67,0.00108,give,1
call the COVID-19,67,0.00108,call,1
await COVID-19,67,0.00108,await,1
provide free COVID-19,66,0.00107,provide,1
depend on COVID-19,66,0.00107,depend,1
clear of COVID-19,66,0.00107,clear,1
be for COVID-19,66,0.00107,be,1
abide by COVID-19,66,0.00107,abide,1
seek COVID-19,65,0.00105,seek,1
produce a COVID-19,65,0.00105,produce,1
occasion by COVID-19,65,0.00105,occasion,1
dedicate to COVID-19,65,0.00105,dedicate,1
become COVID-19,65,0.00105,become,1
show the coronavirus,64,0.0010400000000000001,show,1
make the coronavirus,64,0.0010400000000000001,make,1
discuss the COVID-19,64,0.0010400000000000001,discuss,1
concern the coronavirus,64,0.0010400000000000001,concern,1
bring coronavirus,64,0.0010400000000000001,bring,1
offer coronavirus,63,0.0010199999999999999,offer,1
compare COVID-19,63,0.0010199999999999999,compare,1
undergo a coronavirus,62,0.001,undergo,1
surge COVID-19,62,0.001,surge,1
protect from COVID-19,62,0.001,protect,1
have be COVID-19,62,0.001,have be,2
fear COVID-19,62,0.001,fear,1
discuss coronavirus,62,0.001,discuss,1
cure coronavirus,62,0.001,cure,1
be fight COVID-19,62,0.001,be fight,2
work with COVID-19,61,0.00099,work,1
end the coronavirus,61,0.00099,end,1
defy COVID-19,61,0.00099,defy,1
declare coronavirus,61,0.00099,declare,1
complete a COVID-19,61,0.00099,complete,1
be on COVID-19,61,0.00099,be,1
be find COVID-19,61,0.00099,be find,2
administer COVID-19,61,0.00099,administer,1
add that COVID-19,61,0.00099,add,1
wait for COVID-19,60,0.0009699999999999999,wait,1
suppress COVID-19,60,0.0009699999999999999,suppress,1
put COVID-19,60,0.0009699999999999999,put,1
inactivate COVID-19,60,0.0009699999999999999,inactivate,1
carry coronavirus,60,0.0009699999999999999,carry,1
adhere to coronavirus,60,0.0009699999999999999,adhere,1
suggest the coronavirus,59,0.00095,suggest,1
relate : COVID-19,59,0.00095,relate,1
change COVID-19,59,0.00095,change,1
carry out COVID-19,59,0.00095,carry,1
worry about coronavirus,58,0.0009400000000000001,worry,1
review COVID-19,58,0.0009400000000000001,review,1
ravage by COVID-19,58,0.0009400000000000001,ravage,1
monitor the coronavirus,58,0.0009400000000000001,monitor,1
face coronavirus,58,0.0009400000000000001,face,1
exploit the COVID-19,58,0.0009400000000000001,exploit,1
affect COVID-19,58,0.0009400000000000001,affect,1
show that coronavirus,57,0.0009199999999999999,show,1
report that COVID-19,57,0.0009199999999999999,report,1
mitigate the COVID-19,57,0.0009199999999999999,mitigate,1
include a COVID-19,57,0.0009199999999999999,include,1
have no coronavirus,57,0.0009199999999999999,have,1
ensure that COVID-19,57,0.0009199999999999999,ensure,1
counter the coronavirus,57,0.0009199999999999999,counter,1
connect to COVID-19,57,0.0009199999999999999,connect,1
claim the coronavirus,57,0.0009199999999999999,claim,1
avoid the coronavirus,57,0.0009199999999999999,avoid,1
ramp up COVID-19,56,0.00091,ramp,1
involve in COVID-19,56,0.00091,involve,1
indicate that COVID-19,56,0.00091,indicate,1
help coronavirus,56,0.00091,help,1
display COVID-19,56,0.00091,display,1
surround coronavirus,55,0.0008900000000000002,surround,1
come as coronavirus,55,0.0008900000000000002,come,1
be take COVID-19,55,0.0008900000000000002,be take,2
warn that COVID-19,54,0.0008699999999999999,warn,1
vaccinate against COVID-19,54,0.0008699999999999999,vaccinate,1
blame coronavirus,54,0.0008699999999999999,blame,1
undergo the COVID-19,53,0.00086,undergo,1
prevent the COVID-19,53,0.00086,prevent,1
lift coronavirus,53,0.00086,lift,1
experience a COVID-19,53,0.00086,experience,1
come as COVID-19,53,0.00086,come,1
adjust to COVID-19,53,0.00086,adjust,1
weather COVID-19,52,0.00084,weather,1
treat for coronavirus,52,0.00084,treat,1
tighten coronavirus,52,0.00084,tighten,1
spread the COVID-19,52,0.00084,spread,1
slow COVID-19,52,0.00084,slow,1
register [number] coronavirus,52,0.00084,register,1
mention the coronavirus,52,0.00084,mention,1
manage coronavirus,52,0.00084,manage,1
have report COVID-19,52,0.00084,have report,2
document COVID-19,52,0.00084,document,1
do the coronavirus,52,0.00084,do,1
be treat COVID-19,52,0.00084,be treat,2
add [number] COVID-19,52,0.00084,add,1
investigate COVID-19,51,0.00082,investigate,1
identify coronavirus,51,0.00082,identify,1
help combat COVID-19,51,0.00082,help combat,2
hear of COVID-19,51,0.00082,hear,1
have see COVID-19,51,0.00082,have see,2
describe COVID-19,51,0.00082,describe,1
claim COVID-19,51,0.00082,claim,1
admit COVID-19,51,0.00082,admit,1
target COVID-19,50,0.00081,target,1
study COVID-19,50,0.00081,study,1
spread of coronavirus,50,0.00081,spread,1
pend COVID-19,50,0.00081,pend,1
owe to coronavirus,50,0.00081,owe,1
linger COVID-19,50,0.00081,linger,1
lead to COVID-19,50,0.00081,lead,1
give that COVID-19,50,0.00081,give,1
describe the coronavirus,50,0.00081,describe,1
defy coronavirus,50,0.00081,defy,1
cover coronavirus,50,0.00081,cover,1
believe coronavirus,50,0.00081,believe,1
become a COVID-19,50,0.00081,become,1
address coronavirus,50,0.00081,address,1
add [number] coronavirus,50,0.00081,add,1
accommodate COVID-19,50,0.00081,accommodate,1
state that COVID-19,49,0.00079,state,1
say a COVID-19,49,0.00079,say,1
moderate COVID-19,49,0.00079,moderate,1
introduce COVID-19,49,0.00079,introduce,1
interrupt by COVID-19,49,0.00079,interrupt,1
enter the COVID-19,49,0.00079,enter,1
do with coronavirus,49,0.00079,do,1
devastate by COVID-19,49,0.00079,devastate,1
deliver COVID-19,49,0.00079,deliver,1
be follow COVID-19,49,0.00079,be follow,2
argue that COVID-19,49,0.00079,argue,1
trace COVID-19,48,0.00078,trace,1
slow the coronavirus,48,0.00078,slow,1
pass a coronavirus,48,0.00078,pass,1
live with coronavirus,48,0.00078,live,1
have catch coronavirus,48,0.00078,have catch,2
expect the COVID-19,48,0.00078,expect,1
end the COVID-19,48,0.00078,end,1
drive COVID-19,48,0.00078,drive,1
distribute COVID-19,48,0.00078,distribute,1
counter COVID-19,48,0.00078,counter,1
cope with coronavirus,48,0.00078,cope,1
be handle COVID-19,48,0.00078,be handle,2
approve coronavirus,48,0.00078,approve,1
allow coronavirus,48,0.00078,allow,1
report new COVID-19,47,0.0007599999999999999,report,1
hospitalise with COVID-19,47,0.0007599999999999999,hospitalise,1
hope the coronavirus,47,0.0007599999999999999,hope,1
claim coronavirus,47,0.0007599999999999999,claim,1
attribute to coronavirus,47,0.0007599999999999999,attribute,1
understand how COVID-19,46,0.00074,understand,1
treat [number] COVID-19,46,0.00074,treat,1
need a COVID-19,46,0.00074,need,1
mishandle the coronavirus,46,0.00074,mishandle,1
make the COVID-19,46,0.00074,make,1
help prevent COVID-19,46,0.00074,help prevent,2
declare the COVID-19,46,0.00074,declare,1
claim that COVID-19,46,0.00074,claim,1
treat the COVID-19,45,0.00073,treat,1
suspect coronavirus,45,0.00073,suspect,1
record COVID-19,45,0.00073,record,1
react to COVID-19,45,0.00073,react,1
prompt by COVID-19,45,0.00073,prompt,1
overwhelm by COVID-19,45,0.00073,overwhelm,1
monitor for COVID-19,45,0.00073,monitor,1
lose to coronavirus,45,0.00073,lose,1
lead coronavirus,45,0.00073,lead,1
expect the coronavirus,45,0.00073,expect,1
develop severe COVID-19,45,0.00073,develop,1
benefit from COVID-19,45,0.00073,benefit,1
warn coronavirus,44,0.0007099999999999999,warn,1
see in COVID-19,44,0.0007099999999999999,see,1
"say , COVID-19",44,0.0007099999999999999,say,1
provide a COVID-19,44,0.0007099999999999999,provide,1
pass the coronavirus,44,0.0007099999999999999,pass,1
offer free coronavirus,44,0.0007099999999999999,offer,1
"know , COVID-19",44,0.0007099999999999999,know,1
induce by COVID-19,44,0.0007099999999999999,induce,1
