Concordance,Frequency,Pmil,Verb,Count
develop COVID-19,603,0.00975,develop,1
combat the COVID-19,602,0.00974,combat,1
battle the coronavirus,600,0.0097,battle,1
report COVID-19,597,0.00965,report,1
say coronavirus,595,0.00962,say,1
diagnose with coronavirus,590,0.00954,diagnose,1
tackle the coronavirus,580,0.00938,tackle,1
relate to coronavirus,580,0.00938,relate,1
surround COVID-19,578,0.00935,surround,1
affect by coronavirus,572,0.00925,affect,1
address COVID-19,568,0.00919,address,1
report [number] coronavirus,567,0.009170000000000001,report,1
succumb to COVID-19,560,0.009059999999999999,succumb,1
hit by COVID-19,559,0.009040000000000001,hit,1
be [number] COVID-19,545,0.00881,be,1
pose by COVID-19,544,0.0088,pose,1
tackle COVID-19,535,0.00865,tackle,1
combat coronavirus,535,0.00865,combat,1
be the coronavirus,521,0.00843,be,1
handle the coronavirus,518,0.00838,handle,1
catch the coronavirus,518,0.00838,catch,1
prevent coronavirus,510,0.00825,prevent,1
hospitalize COVID-19,502,0.00812,hospitalize,1
address the COVID-19,500,0.00809,address,1
increase COVID-19,487,0.00788,increase,1
contain the COVID-19,482,0.0078,contain,1
provide COVID-19,470,0.0076,provide,1
undergo COVID-19,455,0.0073599999999999985,undergo,1
use COVID-19,441,0.00713,use,1
be a COVID-19,440,0.007120000000000001,be,1
link to COVID-19,439,0.0071,link,1
take COVID-19,437,0.00707,take,1
follow coronavirus,431,0.0069700000000000005,follow,1
use the coronavirus,420,0.006790000000000001,use,1
say that COVID-19,417,0.00674,say,1
recover COVID-19,416,0.00673,recover,1
surround the coronavirus,411,0.00665,surround,1
have [number] COVID-19,409,0.0066099999999999996,have,1
attribute to COVID-19,407,0.00658,attribute,1
report coronavirus,406,0.00657,report,1
record [number] COVID-19,405,0.00655,record,1
manage COVID-19,405,0.00655,manage,1
handle COVID-19,396,0.0064,handle,1
conduct COVID-19,393,0.00636,conduct,1
ease COVID-19,391,0.00632,ease,1
deal with coronavirus,391,0.00632,deal,1
survive the coronavirus,387,0.00626,survive,1
keep COVID-19,380,0.00615,keep,1
survive COVID-19,377,0.0061,survive,1
create by COVID-19,370,0.00598,create,1
have a COVID-19,368,0.00595,have,1
give the COVID-19,367,0.00594,give,1
get the coronavirus,358,0.00579,get,1
battle coronavirus,349,0.00564,battle,1
support COVID-19,348,0.00563,support,1
make COVID-19,348,0.00563,make,1
be the COVID-19,347,0.00561,be,1
reduce COVID-19,343,0.00555,reduce,1
be a coronavirus,343,0.00555,be,1
regard the coronavirus,342,0.005529999999999999,regard,1
have contract coronavirus,341,0.00551,have contract,2
see COVID-19,339,0.00548,see,1
contain coronavirus,338,0.00547,contain,1
control COVID-19,337,0.00545,control,1
show COVID-19,336,0.00543,show,1
suffer from COVID-19,335,0.00542,suffer,1
detect COVID-19,329,0.00532,detect,1
tackle the COVID-19,327,0.0052899999999999996,tackle,1
control the coronavirus,326,0.00527,control,1
result from COVID-19,325,0.00526,result,1
handle the COVID-19,323,0.005220000000000001,handle,1
transmit COVID-19,316,0.00511,transmit,1
have have COVID-19,316,0.00511,have have,2
use the COVID-19,314,0.0050799999999999994,use,1
develop a COVID-19,313,0.00506,develop,1
declare COVID-19,309,0.005,declare,1
address the coronavirus,305,0.0049299999999999995,address,1
tackle coronavirus,304,0.00492,tackle,1
increase coronavirus,301,0.00487,increase,1
surround the COVID-19,298,0.0048200000000000005,surround,1
regard the COVID-19,298,0.0048200000000000005,regard,1
give the coronavirus,294,0.00475,give,1
hospitalize for COVID-19,292,0.00472,hospitalize,1
infect by COVID-19,288,0.00466,infect,1
curb the coronavirus,288,0.00466,curb,1
present by COVID-19,287,0.00464,present,1
manage the COVID-19,287,0.00464,manage,1
record [number] coronavirus,286,0.00463,record,1
hit by coronavirus,284,0.0045899999999999995,hit,1
battle the COVID-19,284,0.0045899999999999995,battle,1
experience COVID-19,280,0.004529999999999999,experience,1
offer COVID-19,278,0.0045,offer,1
come to COVID-19,274,0.00443,come,1
cure COVID-19,271,0.004379999999999999,cure,1
focus on COVID-19,270,0.004370000000000001,focus,1
protect against COVID-19,268,0.00433,protect,1
post COVID-19,262,0.00424,post,1
track COVID-19,260,0.0042,track,1
die with coronavirus,258,0.00417,die,1
get a COVID-19,256,0.00414,get,1
be [number] coronavirus,254,0.00411,be,1
screen for COVID-19,253,0.00409,screen,1
curb COVID-19,252,0.004079999999999999,curb,1
fight against COVID-19,251,0.00406,fight,1
call COVID-19,251,0.00406,call,1
treat for COVID-19,248,0.0040100000000000005,treat,1
cope with COVID-19,248,0.0040100000000000005,cope,1
find COVID-19,245,0.00396,find,1
regard coronavirus,240,0.0038799999999999998,regard,1
prevent the coronavirus,239,0.00387,prevent,1
lift coronavirus,239,0.00387,lift,1
weather the coronavirus,237,0.0038299999999999996,weather,1
keep the coronavirus,235,0.0038,keep,1
know COVID-19,234,0.0037799999999999995,know,1
take a COVID-19,231,0.00374,take,1
cite the coronavirus,231,0.00374,cite,1
get a coronavirus,230,0.00372,get,1
expose to coronavirus,230,0.00372,expose,1
survive the COVID-19,226,0.00365,survive,1
cite COVID-19,226,0.00365,cite,1
weather the COVID-19,224,0.0036200000000000004,weather,1
include the coronavirus,223,0.00361,include,1
have the COVID-19,223,0.00361,have,1
beat COVID-19,223,0.00361,beat,1
navigate the COVID-19,222,0.00359,navigate,1
diagnose COVID-19,222,0.00359,diagnose,1
arise from COVID-19,222,0.00359,arise,1
develop coronavirus,221,0.0035700000000000007,develop,1
be that COVID-19,221,0.0035700000000000007,be,1
defeat COVID-19,218,0.0035299999999999997,defeat,1
monitor COVID-19,217,0.00351,monitor,1
stop COVID-19,216,0.00349,stop,1
manage the coronavirus,216,0.00349,manage,1
impact by coronavirus,215,0.0034799999999999996,impact,1
say . COVID-19,213,0.00344,say,1
receive COVID-19,211,0.0034100000000000003,receive,1
take the coronavirus,209,0.0033799999999999998,take,1
suspect COVID-19,209,0.0033799999999999998,suspect,1
discuss COVID-19,208,0.00336,discuss,1
do COVID-19,206,0.0033299999999999996,do,1
beat coronavirus,206,0.0033299999999999996,beat,1
have [number] coronavirus,205,0.0033200000000000005,have,1
confirm [number] COVID-19,205,0.0033200000000000005,confirm,1
treat the coronavirus,204,0.0033,treat,1
link to coronavirus,203,0.00328,link,1
know as COVID-19,202,0.0032700000000000003,know,1
take the COVID-19,201,0.00325,take,1
include the COVID-19,200,0.00323,include,1
have a coronavirus,200,0.00323,have,1
contract the COVID-19,200,0.00323,contract,1
comply with COVID-19,199,0.00322,comply,1
use coronavirus,198,0.0032,use,1
face the COVID-19,198,0.0032,face,1
believe the coronavirus,198,0.0032,believe,1
take coronavirus,196,0.00317,take,1
suffer from coronavirus,196,0.00317,suffer,1
include coronavirus,196,0.00317,include,1
give COVID-19,195,0.00315,give,1
control the COVID-19,194,0.00314,control,1
care for COVID-19,193,0.00312,care,1
violate COVID-19,191,0.00309,violate,1
show coronavirus,191,0.00309,show,1
bring COVID-19,191,0.00309,bring,1
be no COVID-19,191,0.00309,be,1
be before COVID-19,189,0.0030600000000000002,be,1
show that COVID-19,186,0.00301,show,1
have have coronavirus,186,0.00301,have have,2
cover COVID-19,186,0.00301,cover,1
test coronavirus,185,0.00299,test,1
discuss the coronavirus,185,0.00299,discuss,1
avoid COVID-19,185,0.00299,avoid,1
help COVID-19,184,0.00298,help,1
keep coronavirus,181,0.00293,keep,1
detect coronavirus,181,0.00293,detect,1
note that COVID-19,179,0.0028899999999999998,note,1
lift COVID-19,179,0.0028899999999999998,lift,1
concern about COVID-19,178,0.00288,concern,1
owe to COVID-19,177,0.00286,owe,1
live with COVID-19,177,0.00286,live,1
think COVID-19,175,0.00283,think,1
see coronavirus,175,0.00283,see,1
know about COVID-19,173,0.0028,know,1
die with COVID-19,173,0.0028,die,1
bring the coronavirus,173,0.0028,bring,1
know that COVID-19,171,0.00277,know,1
call the coronavirus,171,0.00277,call,1
believe COVID-19,171,0.00277,believe,1
overcome COVID-19,169,0.0027300000000000002,overcome,1
designate COVID-19,169,0.0027300000000000002,designate,1
adhere to COVID-19,169,0.0027300000000000002,adhere,1
undergo coronavirus,168,0.0027199999999999998,undergo,1
expand COVID-19,168,0.0027199999999999998,expand,1
flatten the COVID-19,166,0.00268,flatten,1
stop the coronavirus,165,0.00267,stop,1
know coronavirus,165,0.00267,know,1
grow coronavirus,165,0.00267,grow,1
track coronavirus,164,0.00265,track,1
monitor the COVID-19,163,0.00264,monitor,1
face the coronavirus,163,0.00264,face,1
be no coronavirus,162,0.00262,be,1
say that coronavirus,161,0.0026,say,1
believe that COVID-19,161,0.0026,believe,1
emerge from COVID-19,160,0.00259,emerge,1
conduct coronavirus,160,0.00259,conduct,1
mitigate COVID-19,159,0.00257,mitigate,1
infect by coronavirus,159,0.00257,infect,1
develop a coronavirus,159,0.00257,develop,1
break coronavirus,159,0.00257,break,1
think the coronavirus,158,0.00256,think,1
lose to COVID-19,158,0.00256,lose,1
curb coronavirus,158,0.00256,curb,1
overcome the coronavirus,155,0.00251,overcome,1
cite coronavirus,154,0.00249,cite,1
offer free COVID-19,152,0.00246,offer,1
reduce coronavirus,151,0.00244,reduce,1
kill the coronavirus,151,0.00244,kill,1
kill coronavirus,151,0.00244,kill,1
take a coronavirus,150,0.00243,take,1
face COVID-19,150,0.00243,face,1
concern COVID-19,150,0.00243,concern,1
identify COVID-19,149,0.0024100000000000002,identify,1
spread of COVID-19,147,0.00238,spread,1
relax coronavirus,147,0.00238,relax,1
suggest that COVID-19,145,0.00234,suggest,1
ease the coronavirus,145,0.00234,ease,1
control coronavirus,144,0.00233,control,1
transmit the coronavirus,143,0.00231,transmit,1
see the coronavirus,143,0.00231,see,1
protect against coronavirus,143,0.00231,protect,1
expect COVID-19,141,0.00228,expect,1
survive coronavirus,140,0.0022600000000000003,survive,1
cure coronavirus,140,0.0022600000000000003,cure,1
overcome the COVID-19,139,0.00225,overcome,1
handle coronavirus,139,0.00225,handle,1
surge coronavirus,138,0.00223,surge,1
breach COVID-19,138,0.00223,breach,1
reopen after coronavirus,137,0.0022199999999999998,reopen,1
help fight COVID-19,137,0.0022199999999999998,help fight,2
breach coronavirus,137,0.0022199999999999998,breach,1
support the COVID-19,136,0.0022,support,1
do with COVID-19,136,0.0022,do,1
create a COVID-19,136,0.0022,create,1
succumb to coronavirus,135,0.00218,succumb,1
enforce coronavirus,135,0.00218,enforce,1
cause coronavirus,134,0.00217,cause,1
navigate COVID-19,133,0.00215,navigate,1
recover coronavirus,132,0.00213,recover,1
cause the COVID-19,132,0.00213,cause,1
make coronavirus,131,0.00212,make,1
implement COVID-19,131,0.00212,implement,1
respond to coronavirus,130,0.0021,respond,1
adapt to COVID-19,130,0.0021,adapt,1
relax COVID-19,129,0.00209,relax,1
enforce COVID-19,129,0.00209,enforce,1
rage coronavirus,128,0.00207,rage,1
launch COVID-19,128,0.00207,launch,1
come to coronavirus,128,0.00207,come,1
pose by coronavirus,127,0.00205,pose,1
grow COVID-19,127,0.00205,grow,1
evolve COVID-19,127,0.00205,evolve,1
blame the coronavirus,127,0.00205,blame,1
avoid coronavirus,126,0.0020399999999999997,avoid,1
defeat the coronavirus,125,0.00202,defeat,1
worsen coronavirus,123,0.00199,worsen,1
suggest COVID-19,123,0.00199,suggest,1
release COVID-19,123,0.00199,release,1
consider COVID-19,123,0.00199,consider,1
transmit coronavirus,122,0.00197,transmit,1
suspect coronavirus,122,0.00197,suspect,1
slow down coronavirus,122,0.00197,slow,1
reopen after COVID-19,122,0.00197,reopen,1
help with COVID-19,122,0.00197,help,1
grapple with COVID-19,122,0.00197,grapple,1
emerge from coronavirus,122,0.00197,emerge,1
come the coronavirus,122,0.00197,come,1
worry about COVID-19,121,0.00196,worry,1
use for COVID-19,121,0.00196,use,1
receive coronavirus,121,0.00196,receive,1
involve COVID-19,120,0.0019399999999999999,involve,1
declare the coronavirus,120,0.0019399999999999999,declare,1
be not COVID-19,120,0.0019399999999999999,be,1
stem from COVID-19,119,0.0019199999999999998,stem,1
navigate the coronavirus,119,0.0019199999999999998,navigate,1
associate with coronavirus,119,0.0019199999999999998,associate,1
refer to COVID-19,118,0.0019100000000000002,refer,1
let COVID-19,118,0.0019100000000000002,let,1
curb the COVID-19,118,0.0019100000000000002,curb,1
bring coronavirus,118,0.0019100000000000002,bring,1
bring by COVID-19,118,0.0019100000000000002,bring,1
beat the coronavirus,118,0.0019100000000000002,beat,1
base on COVID-19,118,0.0019100000000000002,base,1
update COVID-19,117,0.0018899999999999998,update,1
discuss the COVID-19,117,0.0018899999999999998,discuss,1
hospitalize with coronavirus,116,0.0018800000000000002,hospitalize,1
trigger by COVID-19,115,0.00186,trigger,1
provide coronavirus,115,0.00186,provide,1
come COVID-19,114,0.0018399999999999998,come,1
spread of coronavirus,112,0.0018100000000000002,spread,1
work on COVID-19,111,0.0018,work,1
improve COVID-19,111,0.0018,improve,1
violate coronavirus,110,0.0017800000000000001,violate,1
slow the coronavirus,110,0.0017800000000000001,slow,1
offer coronavirus,110,0.0017800000000000001,offer,1
flatten the coronavirus,110,0.0017800000000000001,flatten,1
discuss coronavirus,110,0.0017800000000000001,discuss,1
call coronavirus,110,0.0017800000000000001,call,1
find coronavirus,109,0.00176,find,1
stop coronavirus,108,0.00175,stop,1
launch a COVID-19,108,0.00175,launch,1
consider the COVID-19,108,0.00175,consider,1
predict COVID-19,107,0.00173,predict,1
exhibit COVID-19,107,0.00173,exhibit,1
carry the coronavirus,107,0.00173,carry,1
understand COVID-19,106,0.0017100000000000001,understand,1
stem the coronavirus,106,0.0017100000000000001,stem,1
pertain to COVID-19,106,0.0017100000000000001,pertain,1
have any COVID-19,106,0.0017100000000000001,have,1
cope with coronavirus,106,0.0017100000000000001,cope,1
ravage COVID-19,105,0.0017,ravage,1
meet COVID-19,105,0.0017,meet,1
import COVID-19,105,0.0017,import,1
remain COVID-19,104,0.00168,remain,1
ease its coronavirus,104,0.00168,ease,1
conduct [number] COVID-19,104,0.00168,conduct,1
dedicate to COVID-19,103,0.0016699999999999998,dedicate,1
confirm [number] coronavirus,103,0.0016699999999999998,confirm,1
cite the COVID-19,103,0.0016699999999999998,cite,1
carry COVID-19,103,0.0016699999999999998,carry,1
register [number] COVID-19,102,0.00165,register,1
kill COVID-19,102,0.00165,kill,1
confront the coronavirus,102,0.00165,confront,1
tie to COVID-19,101,0.0016300000000000002,tie,1
counter the coronavirus,101,0.0016300000000000002,counter,1
acquire COVID-19,101,0.0016300000000000002,acquire,1
impose by COVID-19,100,0.00162,impose,1
hospitalize coronavirus,100,0.00162,hospitalize,1
confirm positive COVID-19,100,0.00162,confirm,1
allow COVID-19,100,0.00162,allow,1
admit COVID-19,100,0.00162,admit,1
talk about COVID-19,99,0.0016,talk,1
have test COVID-19,99,0.0016,have test,2
defeat coronavirus,99,0.0016,defeat,1
accept COVID-19,99,0.0016,accept,1
exacerbate by COVID-19,98,0.00158,exacerbate,1
undergo a COVID-19,97,0.00157,undergo,1
exploit the coronavirus,97,0.00157,exploit,1
call the COVID-19,97,0.00157,call,1
worsen COVID-19,96,0.00155,worsen,1
receive a COVID-19,96,0.00155,receive,1
prepare for COVID-19,96,0.00155,prepare,1
give coronavirus,96,0.00155,give,1
eliminate COVID-19,96,0.00155,eliminate,1
kill by COVID-19,95,0.0015400000000000001,kill,1
eradicate COVID-19,95,0.0015400000000000001,eradicate,1
ensure COVID-19,95,0.0015400000000000001,ensure,1
create COVID-19,95,0.0015400000000000001,create,1
come as COVID-19,95,0.0015400000000000001,come,1
limit COVID-19,94,0.0015199999999999999,limit,1
fight against coronavirus,94,0.0015199999999999999,fight,1
perform COVID-19,93,0.0015,perform,1
observe COVID-19,93,0.0015,observe,1
let the coronavirus,93,0.0015,let,1
delay by COVID-19,93,0.0015,delay,1
be fight COVID-19,93,0.0015,be fight,2
happen with COVID-19,92,0.00149,happen,1
experience coronavirus,92,0.00149,experience,1
describe COVID-19,92,0.00149,describe,1
reopen from coronavirus,91,0.00147,reopen,1
help coronavirus,91,0.00147,help,1
expect the coronavirus,91,0.00147,expect,1
announce COVID-19,91,0.00147,announce,1
add COVID-19,91,0.00147,add,1
work with COVID-19,90,0.00146,work,1
make the coronavirus,90,0.00146,make,1
exploit the COVID-19,90,0.00146,exploit,1
confirm with COVID-19,90,0.00146,confirm,1
see the COVID-19,89,0.00144,see,1
live with coronavirus,89,0.00144,live,1
spike coronavirus,88,0.0014199999999999998,spike,1
involve in COVID-19,87,0.00141,involve,1
describe the coronavirus,87,0.00141,describe,1
cause the coronavirus,87,0.00141,cause,1
believe the COVID-19,87,0.00141,believe,1
be use COVID-19,87,0.00141,be use,2
owe to coronavirus,86,0.00139,owe,1
suggest the coronavirus,85,0.00137,suggest,1
state that COVID-19,85,0.00137,state,1
involve coronavirus,85,0.00137,involve,1
have no COVID-19,85,0.00137,have,1
extend COVID-19,85,0.00137,extend,1
disrupt by COVID-19,85,0.00137,disrupt,1
devastate by COVID-19,85,0.00137,devastate,1
blame COVID-19,85,0.00137,blame,1
attribute to coronavirus,85,0.00137,attribute,1
ignore coronavirus,84,0.0013599999999999999,ignore,1
get the COVID-19,84,0.0013599999999999999,get,1
flout COVID-19,84,0.0013599999999999999,flout,1
slow COVID-19,83,0.00134,slow,1
learn from COVID-19,83,0.00134,learn,1
import coronavirus,83,0.00134,import,1
counter COVID-19,83,0.00134,counter,1
become COVID-19,83,0.00134,become,1
treat for coronavirus,82,0.00133,treat,1
consider the coronavirus,82,0.00133,consider,1
concern the coronavirus,82,0.00133,concern,1
break COVID-19,82,0.00133,break,1
occasion by COVID-19,81,0.00131,occasion,1
include a COVID-19,81,0.00131,include,1
ensure that COVID-19,81,0.00131,ensure,1
be test COVID-19,81,0.00131,be test,2
administer COVID-19,81,0.00131,administer,1
understand how COVID-19,80,0.0012900000000000001,understand,1
loosen coronavirus,80,0.0012900000000000001,loosen,1
come as coronavirus,80,0.0012900000000000001,come,1
be find COVID-19,80,0.0012900000000000001,be find,2
show the coronavirus,79,0.00128,show,1
defy coronavirus,79,0.00128,defy,1
warn the coronavirus,78,0.00126,warn,1
monitor the coronavirus,78,0.00126,monitor,1
keep the COVID-19,78,0.00126,keep,1
add that COVID-19,78,0.00126,add,1
produce COVID-19,77,0.00125,produce,1
declare the COVID-19,77,0.00125,declare,1
complete a COVID-19,77,0.00125,complete,1
worry about coronavirus,76,0.00123,worry,1
require COVID-19,76,0.00123,require,1
reopen as coronavirus,76,0.00123,reopen,1
ravage by COVID-19,76,0.00123,ravage,1
provide free COVID-19,76,0.00123,provide,1
extend coronavirus,76,0.00123,extend,1
cover coronavirus,76,0.00123,cover,1
comply with coronavirus,76,0.00123,comply,1
surround coronavirus,75,0.00121,surround,1
spread the COVID-19,75,0.00121,spread,1
prevent the COVID-19,75,0.00121,prevent,1
launch the COVID-19,75,0.00121,launch,1
drive by COVID-19,75,0.00121,drive,1
contribute to COVID-19,75,0.00121,contribute,1
protect from COVID-19,74,0.0012,protect,1
hospitalise COVID-19,74,0.0012,hospitalise,1
face coronavirus,74,0.0012,face,1
be experience COVID-19,74,0.0012,be experience,2
avoid the coronavirus,74,0.0012,avoid,1
review the COVID-19,73,0.00118,review,1
mention COVID-19,73,0.00118,mention,1
indicate that COVID-19,73,0.00118,indicate,1
eliminate coronavirus,73,0.00118,eliminate,1
allow the coronavirus,73,0.00118,allow,1
warn that COVID-19,72,0.00116,warn,1
mitigate the COVID-19,72,0.00116,mitigate,1
identify coronavirus,72,0.00116,identify,1
have be COVID-19,72,0.00116,have be,2
approve COVID-19,72,0.00116,approve,1
undergo a coronavirus,71,0.00115,undergo,1
rage COVID-19,71,0.00115,rage,1
expand coronavirus,71,0.00115,expand,1
detect the coronavirus,71,0.00115,detect,1
confront COVID-19,71,0.00115,confront,1
be battle COVID-19,71,0.00115,be battle,2
do the coronavirus,70,0.0011300000000000001,do,1
distribute COVID-19,70,0.0011300000000000001,distribute,1
warn coronavirus,69,0.00112,warn,1
violate the COVID-19,69,0.00112,violate,1
shield from coronavirus,69,0.00112,shield,1
mention coronavirus,69,0.00112,mention,1
help fight coronavirus,69,0.00112,help fight,2
end the coronavirus,69,0.00112,end,1
display coronavirus,69,0.00112,display,1
conduct [number] coronavirus,69,0.00112,conduct,1
be treat COVID-19,69,0.00112,be treat,2
put COVID-19,68,0.0011,put,1
loosen COVID-19,68,0.0011,loosen,1
look at COVID-19,68,0.0011,look,1
hospitalise with COVID-19,68,0.0011,hospitalise,1
have see COVID-19,68,0.0011,have see,2
find a COVID-19,68,0.0011,find,1
confront the COVID-19,68,0.0011,confront,1
accelerate COVID-19,68,0.0011,accelerate,1
study COVID-19,67,0.00108,study,1
slow coronavirus,67,0.00108,slow,1
report that COVID-19,67,0.00108,report,1
record COVID-19,67,0.00108,record,1
establish a COVID-19,67,0.00108,establish,1
display COVID-19,67,0.00108,display,1
declare coronavirus,67,0.00108,declare,1
clear of COVID-19,67,0.00108,clear,1
learn about COVID-19,66,0.00107,learn,1
flout coronavirus,66,0.00107,flout,1
struggle with COVID-19,65,0.00105,struggle,1
pass COVID-19,65,0.00105,pass,1
overcome coronavirus,65,0.00105,overcome,1
deliver COVID-19,65,0.00105,deliver,1
connect to COVID-19,65,0.00105,connect,1
assist with COVID-19,65,0.00105,assist,1
lose to coronavirus,64,0.0010400000000000001,lose,1
hear of COVID-19,64,0.0010400000000000001,hear,1
ease the COVID-19,64,0.0010400000000000001,ease,1
develop severe COVID-19,64,0.0010400000000000001,develop,1
become a COVID-19,64,0.0010400000000000001,become,1
unfold of COVID-19,63,0.0010199999999999999,unfold,1
share COVID-19,63,0.0010199999999999999,share,1
send coronavirus,63,0.0010199999999999999,send,1
observe the COVID-19,63,0.0010199999999999999,observe,1
mitigate the coronavirus,63,0.0010199999999999999,mitigate,1
find that COVID-19,63,0.0010199999999999999,find,1
be before coronavirus,63,0.0010199999999999999,be,1
update its COVID-19,62,0.001,update,1
end COVID-19,62,0.001,end,1
diagnose coronavirus,62,0.001,diagnose,1
carry coronavirus,62,0.001,carry,1
become a coronavirus,62,0.001,become,1
surge COVID-19,61,0.00099,surge,1
seek COVID-19,61,0.00099,seek,1
ramp up COVID-19,61,0.00099,ramp,1
follow a COVID-19,61,0.00099,follow,1
believe coronavirus,61,0.00099,believe,1
think the COVID-19,60,0.0009699999999999999,think,1
target COVID-19,60,0.0009699999999999999,target,1
review COVID-19,60,0.0009699999999999999,review,1
monitor coronavirus,60,0.0009699999999999999,monitor,1
minimize COVID-19,60,0.0009699999999999999,minimize,1
manage coronavirus,60,0.0009699999999999999,manage,1
lift its coronavirus,60,0.0009699999999999999,lift,1
lead to COVID-19,60,0.0009699999999999999,lead,1
focus on coronavirus,60,0.0009699999999999999,focus,1
wait for COVID-19,59,0.00095,wait,1
track the coronavirus,59,0.00095,track,1
spike COVID-19,59,0.00095,spike,1
linger coronavirus,59,0.00095,linger,1
cure the coronavirus,59,0.00095,cure,1
counter the COVID-19,59,0.00095,counter,1
blame coronavirus,59,0.00095,blame,1
be on COVID-19,59,0.00095,be,1
see with COVID-19,58,0.0009400000000000001,see,1
list COVID-19,58,0.0009400000000000001,list,1
have report COVID-19,58,0.0009400000000000001,have report,2
enter the coronavirus,58,0.0009400000000000001,enter,1
end the COVID-19,58,0.0009400000000000001,end,1
emerge coronavirus,58,0.0009400000000000001,emerge,1
bring the COVID-19,58,0.0009400000000000001,bring,1
affect COVID-19,58,0.0009400000000000001,affect,1
address coronavirus,58,0.0009400000000000001,address,1
work on coronavirus,57,0.0009199999999999999,work,1
use for coronavirus,57,0.0009199999999999999,use,1
understand that COVID-19,57,0.0009199999999999999,understand,1
trace COVID-19,57,0.0009199999999999999,trace,1
surpass [number] COVID-19,57,0.0009199999999999999,surpass,1
spend the coronavirus,57,0.0009199999999999999,spend,1
reserve for COVID-19,57,0.0009199999999999999,reserve,1
ravage coronavirus,57,0.0009199999999999999,ravage,1
pay for COVID-19,57,0.0009199999999999999,pay,1
find a coronavirus,57,0.0009199999999999999,find,1
eradicate the coronavirus,57,0.0009199999999999999,eradicate,1
do before COVID-19,57,0.0009199999999999999,do,1
depend on COVID-19,57,0.0009199999999999999,depend,1
concern about coronavirus,57,0.0009199999999999999,concern,1
claim the coronavirus,57,0.0009199999999999999,claim,1
care for coronavirus,57,0.0009199999999999999,care,1
assess COVID-19,57,0.0009199999999999999,assess,1
trace coronavirus,56,0.00091,trace,1
"title "" COVID-19",56,0.00091,title,1
talk about coronavirus,56,0.00091,talk,1
reopen amid COVID-19,56,0.00091,reopen,1
make the COVID-19,56,0.00091,make,1
know about coronavirus,56,0.00091,know,1
help combat COVID-19,56,0.00091,help combat,2
fund COVID-19,56,0.00091,fund,1
follow a coronavirus,56,0.00091,follow,1
fear the coronavirus,56,0.00091,fear,1
fear COVID-19,56,0.00091,fear,1
claim COVID-19,56,0.00091,claim,1
